@RELATION BearingFaultTrainingDataset

@ATTRIBUTE Motor_Load_(HP) REAL
@ATTRIBUTE Time REAL
@ATTRIBUTE Amplitude REAL
@ATTRIBUTE Raw/Envelope_Spectrum REAL
@ATTRIBUTE Frequency REAL
@ATTRIBUTE pk_pk1 REAL
@ATTRIBUTE pk_pk2 REAL
@ATTRIBUTE pk_pk3 REAL
@ATTRIBUTE pk_pk4 REAL
@ATTRIBUTE pk_pk5 REAL
@ATTRIBUTE pk_pk6 REAL
@ATTRIBUTE pk_pk7 REAL
@ATTRIBUTE pk_pk8 REAL
@ATTRIBUTE pk_pk9 REAL
@ATTRIBUTE pk_pk10 REAL
@ATTRIBUTE Kur REAL
@ATTRIBUTE SF REAL
@ATTRIBUTE E REAL
@ATTRIBUTE MF REAL
@ATTRIBUTE S REAL
@ATTRIBUTE CF REAL
@ATTRIBUTE rdate REAL
@ATTRIBUTE hourlocal REAL
@ATTRIBUTE minlocal REAL
@ATTRIBUTE daylocal REAL
@ATTRIBUTE rxasp REAL
@ATTRIBUTE rxhep REAL
@ATTRIBUTE dasp14 REAL
@ATTRIBUTE dasplt REAL
@ATTRIBUTE dlh14 REAL
@ATTRIBUTE dmh14 REAL
@ATTRIBUTE dhh14 REAL
@ATTRIBUTE ondrug REAL
@ATTRIBUTE dsch REAL
@ATTRIBUTE divh REAL
@ATTRIBUTE dap REAL
@ATTRIBUTE doac REAL
@ATTRIBUTE dgorm REAL
@ATTRIBUTE dster REAL
@ATTRIBUTE dcaa REAL
@ATTRIBUTE dhaemd REAL
@ATTRIBUTE dcarend REAL
@ATTRIBUTE dthromb REAL
@ATTRIBUTE dmajnch REAL
@ATTRIBUTE dmajnchd REAL
@ATTRIBUTE dmajnchx REAL
@ATTRIBUTE dside REAL
@ATTRIBUTE dsided REAL
@ATTRIBUTE dsidex REAL
@ATTRIBUTE ddiagisc REAL
@ATTRIBUTE ddiagha REAL
@ATTRIBUTE ddiagun REAL
@ATTRIBUTE dnostrk REAL
@ATTRIBUTE dnostrkx REAL
@ATTRIBUTE drsisc REAL
@ATTRIBUTE drsiscd REAL
@ATTRIBUTE drsh REAL
@ATTRIBUTE drshd REAL
@ATTRIBUTE drsunk REAL
@ATTRIBUTE drsunkd REAL
@ATTRIBUTE dpe REAL
@ATTRIBUTE dped REAL
@ATTRIBUTE dalive REAL
@ATTRIBUTE dalived REAL
@ATTRIBUTE dplace REAL
@ATTRIBUTE ddead REAL
@ATTRIBUTE ddeadd REAL
@ATTRIBUTE ddeadc REAL
@ATTRIBUTE ddeadx REAL
@ATTRIBUTE fdead REAL
@ATTRIBUTE flastd REAL
@ATTRIBUTE fdeadd REAL
@ATTRIBUTE fdeadc REAL
@ATTRIBUTE fdeadx REAL
@ATTRIBUTE frecover REAL
@ATTRIBUTE fdennis REAL
@ATTRIBUTE fplace REAL
@ATTRIBUTE fap REAL
@ATTRIBUTE foac REAL
@ATTRIBUTE IF1 REAL
@ATTRIBUTE IF2 REAL
@ATTRIBUTE IF3 REAL
@ATTRIBUTE IF4 REAL
@ATTRIBUTE IF5 REAL
@ATTRIBUTE IF6 REAL
@ATTRIBUTE IF7 REAL
@ATTRIBUTE IF8 REAL
@ATTRIBUTE IF9 REAL
@ATTRIBUTE IF10 REAL
@ATTRIBUTE Skew1 REAL
@ATTRIBUTE Skew2 REAL
@ATTRIBUTE Skew3 REAL
@ATTRIBUTE Skew4 REAL
@ATTRIBUTE Skew5 REAL
@ATTRIBUTE Skew6 REAL
@ATTRIBUTE Skew7 REAL
@ATTRIBUTE Skew8 REAL
@ATTRIBUTE Skew9 REAL
@ATTRIBUTE Skew10 REAL
@ATTRIBUTE Approx_Motor_Speed_(rpm) REAL
@ATTRIBUTE Fault_Diameter REAL
@ATTRIBUTE Inner_Race REAL
@ATTRIBUTE Ball REAL
@ATTRIBUTE Angle_of_contact_(α) REAL
@ATTRIBUTE Pitch_diameter_(Pd) REAL
@ATTRIBUTE Number_of_balls REAL
@ATTRIBUTE Number_of_rows REAL
@ATTRIBUTE Ball_diameter REAL
@ATTRIBUTE Outer_Race_Centered REAL
@ATTRIBUTE Outer_Race_Orthogonal REAL
@ATTRIBUTE Outer_Race_Opposite REAL
@ATTRIBUTE BearingConditions {Healthy,Inner_race_defect,Outer_race_defect,Ball_defect}

@DATA
2,14,2,1,76,2,1,1,1,1,1,170,2,2,2,2,1,1,1,1,0,1,12,41,2,1,1,1,1,1,1,1,9,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,14,8,17,1,1,1,1,1,46,264,5,14,9,1,2,2,1,14,0.6308,0.2016,0.0584,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Inner_race_defect
2,30,2,2,79,2,1,2,1,1,1,185,2,2,2,1,1,1,1,1,0,1,12,44,2,2,2,2,2,1,1,2,14,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,46,206,5,14,15,1,2,2,0,206,0.6547,0.1589,0.0401,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
6,18,2,1,54,1,1,1,1,2,1,154,2,2,2,2,1,1,1,1,0,1,12,49,2,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,15,219,7,27,1,1,2,2,0,219,0.3893,0.0617,0.0335,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
1,4,2,2,76,2,1,1,1,1,1,150,2,2,2,2,3,1,1,1,0,7,10,43,4,1,3,1,2,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,27,198,7,27,14,1,2,2,0,198,0.7867,0.23,0.0715,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
11,12,2,2,83,2,1,1,1,1,1,150,1,2,2,1,1,1,1,1,0,7,17,21,4,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,12,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,50,188,7,27,21,1,2,2,0,188,0.627,0.1477,0.0317,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
10,10,2,2,71,1,1,2,1,1,1,160,2,2,2,1,1,1,1,1,0,7,11,42,5,2,3,2,2,2,1,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,5,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,26,218,5,14,13,1,2,2,0,218,0.5322,0.1018,0.0325,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
20,29,2,2,92,1,1,2,2,1,1,190,2,2,2,2,2,2,1,1,0,7,16,35,6,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,14,5,1,1,1,1,1,1,1,1,1,1,2,1,1,1,48,215,7,27,14,1,2,2,0,215,0.9464,0.5166,0.1409,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
25,44,2,1,81,2,1,2,2,1,1,160,1,1,1,1,1,1,2,1,0,7,11,35,2,2,2,2,2,1,1,2,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,11,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,28,183,0,1,11,1,2,2,0,183,0.4048,0.1147,0.0244,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
16,36,2,2,83,1,1,2,1,1,1,160,2,2,2,1,1,1,1,1,1,7,9,59,2,1,2,1,2,1,1,2,14,1,1,1,1,1,1,2,1,1,1,1,1,1,2,14,21,1,1,2,1,1,1,1,1,1,1,1,1,1,2,16,2,1,1,1,1,1,1,1,1,1,1,2,2,3,3,67,214,5,14,16,1,2,2,0,214,0.7181,0.1956,0.0446,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
16,26,2,2,77,1,1,2,1,1,1,160,1,2,2,2,1,1,1,1,0,7,13,51,2,2,1,2,1,1,1,1,14,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,15,2,1,1,1,1,1,1,1,1,1,2,1,2,3,1,67,199,5,14,15,1,2,2,0,199,0.6222,0.142,0.038,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
10,24,1,1,73,2,1,2,2,1,1,200,2,2,2,2,2,2,1,1,0,7,14,20,2,1,1,1,1,1,1,1,14,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,22,232,5,14,14,1,2,2,0,232,0.9095,0.5107,0.2708,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
10,7,2,1,83,2,1,2,1,1,1,160,2,2,2,1,1,1,1,1,0,7,14,22,2,1,3,1,1,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,22,199,5,14,14,1,2,2,0,199,0.6475,0.2198,0.0502,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
24,24,1,1,77,1,1,2,2,1,1,140,1,1,2,1,1,1,2,2,0,7,12,33,3,2,3,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,1,2,1,2,5,1,1,1,1,1,1,30,24,4,10,24,1,2,2,1,2,0.7911,0.3393,0.1283,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
2,8,2,2,81,1,1,2,1,1,1,170,2,2,2,1,1,1,1,1,0,7,13,50,3,1,1,1,2,1,1,1,13,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,38,204,5,14,13,1,2,2,0,204,0.6737,0.1703,0.0415,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
10,9,2,1,81,2,1,2,2,1,1,170,2,2,2,2,1,1,1,1,0,7,14,23,3,2,1,2,2,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,21,204,5,14,13,1,2,2,0,204,0.7017,0.2531,0.0657,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
10,40,2,1,78,2,1,2,2,1,1,190,2,2,1,2,1,1,1,1,0,7,14,26,3,1,2,1,1,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,21,204,5,14,13,1,2,2,0,204,0.5569,0.167,0.0436,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
1,9,2,2,58,1,1,2,2,1,1,170,2,2,2,1,2,2,1,1,0,7,21,54,3,2,2,2,2,1,1,2,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,30,184,7,27,30,1,2,2,0,184,0.5951,0.0898,0.0456,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
24,20,2,1,46,1,1,2,1,1,1,130,2,2,2,1,1,1,1,1,0,7,13,44,5,1,1,1,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,21,2,1,1,1,1,1,1,1,1,1,1,2,5,1,2,36,218,4,10,16,1,2,2,0,218,0.2786,0.0293,0.0198,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
5,20,2,1,54,1,1,2,2,1,1,180,2,2,2,1,2,2,1,1,0,7,21,1,5,1,3,1,1,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,14,6,1,2,1,14,6,1,1,1,1,1,1,77,77,6,19,68,1,2,2,1,14,0.4881,0.0833,0.0467,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Ball_defect
25,41,2,2,75,1,1,2,1,1,1,220,1,2,2,1,1,1,1,1,0,7,99,99,6,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,14,4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,45,183,0,1,15,1,2,2,0,183,0.5136,0.0936,0.0256,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
8,36,2,1,80,1,1,2,2,1,1,190,2,2,1,1,1,2,1,1,0,7,9,33,6,2,3,2,1,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,59,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,98,208,7,27,92,1,2,2,0,208,0.5953,0.1879,0.0463,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
5,8,2,2,30,1,1,2,2,1,1,130,2,2,2,2,2,1,1,1,0,7,14,36,6,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,17,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,45,187,6,19,14,1,2,2,0,187,0.53,0.0182,0.0227,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
2,10,2,1,79,1,1,2,2,1,1,220,1,1,1,2,1,1,1,1,0,7,18,27,6,1,2,1,2,1,1,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,10,1,1,1,1,1,1,1,1,2,10,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,35,222,5,14,10,1,2,2,0,222,0.4055,0.104,0.0233,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
27,3,2,2,59,2,1,2,1,1,1,180,2,2,2,1,1,1,1,1,0,7,20,2,1,2,1,2,2,1,1,1,11,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,11,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,51,192,2,7,12,1,2,2,0,192,0.4012,0.0538,0.0243,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
25,12,1,2,71,1,1,2,2,1,1,220,2,2,2,1,2,3,1,1,0,7,17,42,2,2,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,18,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,42,183,0,1,15,1,1,2,0,183,0.8961,0.3573,0.1779,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Ball_defect
6,24,2,2,80,1,1,1,1,1,1,170,2,2,2,2,1,1,2,2,0,7,13,5,2,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,8,4,1,2,1,8,4,1,1,1,1,1,1,38,38,7,27,30,1,2,2,1,8,0.8781,0.3488,0.1086,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
17,8,1,1,64,1,1,2,1,1,1,110,2,2,2,2,1,1,1,1,0,7,15,8,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,28,3,1,3,3,11,2,1,1,1,0.7738,0.2441,0.129,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
20,30,2,1,87,1,1,2,1,1,1,136,2,2,2,1,2,2,1,1,0,7,16,12,3,1,3,1,1,2,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,10,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,37,204,7,27,13,1,2,2,0,204,0.8616,0.4065,0.1049,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
1,21,2,2,64,1,1,1,1,1,1,205,2,2,2,1,1,1,1,1,0,7,8,41,4,2,2,2,2,1,1,2,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,12,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,13,202,7,27,13,1,2,2,0,202,0.4591,0.0689,0.0272,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
25,33,2,1,71,2,1,2,2,1,1,150,1,1,1,1,1,1,2,1,0,7,17,38,5,1,1,1,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,39,183,0,1,26,1,2,2,0,183,0.2656,0.064,0.0186,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Outer_race_defect
8,24,2,1,79,1,1,2,2,1,1,160,1,1,1,2,1,1,1,1,0,7,12,2,5,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,92,203,7,27,86,112,2,1,0,203,0.3741,0.1036,0.0233,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
8,30,2,2,51,2,1,2,1,1,1,200,1,1,2,1,1,1,1,1,0,7,11,48,6,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,5,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,91,322,7,27,85,1,2,2,0,322,0.1893,0.018,0.01,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
6,27,1,1,78,1,1,1,1,1,1,170,2,2,2,2,2,1,1,2,0,7,11,47,6,2,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,4,1,1,1,2,10,4,1,2,1,10,4,1,1,1,1,1,1,34,34,7,27,26,11,1,2,1,10,0.9279,0.5823,0.2961,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Ball_defect
17,12,2,2,66,2,1,2,2,1,1,160,2,2,1,2,1,1,1,1,0,7,12,33,6,2,3,2,2,2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,24,279,1,3,7,1,2,2,0,279,0.4747,0.0794,0.029,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
20,39,2,1,73,2,1,2,1,1,1,126,1,1,2,1,1,1,2,1,0,7,15,51,6,1,1,1,2,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,6,5,1,1,1,1,1,1,1,1,1,2,1,2,2,2,34,230,7,27,6,1,2,2,0,230,0.4095,0.0974,0.0276,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
5,29,2,1,56,1,1,2,2,1,1,160,2,2,2,1,1,1,1,1,0,7,12,6,1,2,2,2,2,1,1,2,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,24,5,1,1,1,1,1,1,1,1,1,1,1,2,2,1,36,190,6,19,24,1,2,2,0,190,0.3054,0.0513,0.0253,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
16,7,2,1,67,2,1,2,2,1,1,150,1,2,2,1,1,1,1,1,0,7,13,40,1,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,186,199,5,14,15,1,2,2,0,199,0.3152,0.071,0.0239,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
2,39,2,1,84,1,1,1,1,1,1,150,1,2,2,1,1,1,1,1,0,7,10,12,2,2,3,2,2,2,1,1,14,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,56,212,5,14,15,1,2,2,0,212,0.5584,0.1721,0.0363,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
4,18,2,1,66,1,1,1,1,1,1,170,1,2,2,1,2,2,1,1,0,7,15,7,2,1,3,1,1,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,3,18,231,7,27,16,1,2,2,0,231,0.4964,0.1206,0.0455,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
27,26,2,2,56,2,1,1,1,1,1,120,2,2,2,1,1,1,1,1,0,7,7,45,4,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,14,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,47,182,2,7,15,1,2,2,0,182,0.4155,0.0443,0.0223,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
17,36,2,1,85,2,1,2,1,1,1,180,2,2,1,1,1,1,2,1,0,7,14,10,4,2,1,2,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,144,1,1,1,1,1,1,1,34,274,1,3,27,1,2,2,1,144,0.6743,0.2381,0.0524,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
17,4,2,2,72,2,1,2,2,1,1,150,2,2,2,1,1,2,1,1,0,7,13,36,6,1,2,1,2,1,1,2,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,25,5,1,1,1,1,1,1,1,1,1,1,2,1,2,1,32,277,1,3,25,1,2,2,0,277,0.6599,0.1472,0.0471,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
6,24,2,2,88,1,1,1,1,1,1,140,2,2,2,1,1,1,1,1,0,7,14,6,6,1,3,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,96,1,1,1,1,1,1,1,17,270,7,27,14,4,2,1,1,96,0.7874,0.2379,0.0494,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
4,24,2,1,62,1,1,1,1,1,1,160,2,1,1,1,1,1,1,1,0,7,17,36,7,2,1,2,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,1,2,1,159,8,6,1,1,1,1,1,13,229,7,27,11,1,2,2,1,159,0.1909,0.0393,0.015,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Inner_race_defect
2,23,2,1,59,1,1,1,1,1,1,180,1,2,2,1,1,1,1,1,0,7,9,13,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,193,5,14,1,1,2,2,0,193,0.2398,0.0446,0.0194,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
6,19,2,1,65,1,1,1,1,1,1,130,2,2,2,2,2,1,1,1,0,7,11,1,3,2,2,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,23,233,7,27,15,4,1,1,0,233,0.6199,0.1529,0.0619,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
6,28,1,1,89,2,1,1,1,1,1,210,2,2,2,1,1,1,1,1,0,7,10,30,4,2,3,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,22,219,7,27,14,11,1,1,0,219,0.8994,0.5086,0.166,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
26,32,2,1,52,2,1,2,1,1,1,140,2,2,2,1,1,1,1,1,0,7,10,32,4,1,1,1,2,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,9,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,117,177,8,28,71,1,2,2,0,177,0.2964,0.042,0.0231,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
16,33,2,1,63,2,1,2,1,1,1,155,1,2,2,1,1,1,1,1,0,7,15,53,6,2,2,2,1,1,1,2,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,17,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,42,201,5,14,17,1,2,2,0,201,0.2789,0.0582,0.0219,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
